,Unnamed: 0,id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
1421,1422,1422,14,4,10.0,67.12,6.67,57.69,8,"Thibaut Courtois,Branislav Ivanovic,Kurt Zouma,John Terry,César Azpilicueta,John Obi Mikel,Cesc Fàbregas,Willian,Oscar,Eden Hazard,Diego Costa",2.0,4.0,18.75,12,26,6.13,4.0,4.0,10,53.35,7,2.0,10.0,85.0,5.0,18,2.0,3.0,4.0,35.96,"Wayne Hennessey,Joel Ward,Damien Delaney,Scott Dann,Pape Souaré,Mile Jedinak,James McArthur,Jason Puncheon,Wilfried Zaha,Lee Chung-yong,Fraizer Campbell",62.75,3.0,6,26,0.0,9.0,81.25,4.0,4231,7,6.0,Kevin Friend,2.0,47.59,18,1,Guus Hiddink,14,10.0,0,30.0,0,15,8.0,71.53,Chelsea,9,0.0,8.0,2.0,4231,0.0,3.0,8,8,65.72,4,7.0,Crystal Palace,Alan Pardew,15,4.0,9.0,6.29,0.0,27,2.0,3,4,0.0,46.65,Selhurst Park,17,23,63.46,2016-01-03,31,6.19,22.0,62.5,52.41,10.0,EPL
1422,1423,1423,12,6,14.0,63.24,6.43,69.23,7,"Joe Hart,Bacary Sagna,Nicolás Otamendi,Eliaquim Mangala,Aleksandar Kolarov,Fernandinho,Yaya Touré,Kevin De Bruyne,David Silva,Raheem Sterling,Sergio Agüero",2.0,8.0,53.57,6,31,6.23,5.0,4.0,14,50.57,6,2.0,10.0,61.11,3.0,13,2.0,0.0,2.0,57.61,"Heurelho Gomes,Nyom,Miguel Britos,Craig Cathcart,José Holebas,Almen Abdi,Etienne Capoue,Ben Watson,Jurado,Odion Ighalo,Troy Deeney",65.47,5.0,7,31,1.0,15.0,55.0,7.0,442,6,5.0,Martin Atkinson,8.0,51.03,13,0,Manuel Pellegrini,18,10.0,0,71.43,1,22,17.0,61.78,Man City,16,1.0,17.0,2.0,4231,0.0,5.0,4,12,60.94,4,5.0,Watford,Enrique Sánchez Flores,10,4.0,15.0,6.22,0.0,28,8.0,2,4,0.0,49.43,Vicarage Road,14,26,61.71,2016-01-02,45,6.52,29.0,64.58,48.97,16.0,EPL
1423,1424,1424,23,5,10.0,57.76,6.48,62.5,16,"Artur Boruc,Adam Smith,Simon Francis,Steve Cook,Charlie Daniels,Andrew Surman,Matt Ritchie,Harry Arter,Dan Gosling,Junior Stanislas,Joshua King",1.0,4.0,70.0,9,40,6.2,0.0,5.0,7,58.89,11,0.0,14.0,72.73,7.0,20,2.0,0.0,0.0,47.22,"Kasper Schmeichel,Danny Simpson,Robert Huth,Wes Morgan,Christian Fuchs,Riyad Mahrez,N'Golo Kanté,Daniel Drinkwater,Marc Albrighton,Leonardo Ulloa,Jamie Vardy",69.54,11.0,9,40,0.0,7.0,52.22,4.0,442,9,7.0,Andre Marriner,4.0,55.87,20,0,Eddie Howe,17,14.0,0,67.31,0,15,9.0,73.21,Bournemouth,14,2.0,9.0,0.0,4141,0.0,11.0,3,16,74.16,6,1.0,Leicester,Claudio Ranieri,5,2.0,6.0,6.24,0.0,32,4.0,0,4,0.0,41.11,King Power Stadium,22,13,64.93,2016-01-02,33,6.34,19.0,57.31,44.13,9.0,EPL
1424,1425,1425,19,5,9.0,69.8,6.56,64.29,13,"Robert Elliot,Daryl Janmaat,Fabricio Coloccini,Chancel Mbemba,Paul Dummett,Moussa Sissoko,Jack Colback,Cheick Tioté,Georginio Wijnaldum,Ayoze Pérez,Aleksandar Mitrovic",1.0,6.0,55.56,10,26,6.21,6.0,4.0,7,46.72,15,4.0,17.0,61.54,7.0,10,2.0,2.0,4.0,66.67,"Petr Cech,Héctor Bellerín,Laurent Koscielny,Per Mertesacker,Nacho Monreal,Mathieu Flamini,Aaron Ramsey,Alex Oxlade-Chamberlain,Mesut Özil,Theo Walcott,Olivier Giroud",75.76,9.0,5,26,2.0,11.0,56.67,3.0,4231,15,6.0,Anthony Taylor,5.0,52.28,10,0,Steve McClaren,24,17.0,0,70.0,1,14,13.0,60.12,Newcastle,14,0.0,13.0,0.0,4411,0.0,9.0,3,15,78.28,3,4.0,Arsenal,Arsène Wenger,9,3.0,9.0,6.32,0.0,36,5.0,0,5,2.0,53.28,Emirates Stadium,27,18,82.27,2016-01-02,33,6.48,19.0,55.17,47.72,15.0,EPL
1425,1426,1426,16,6,9.0,58.88,6.32,50.0,9,"Jack Butland,Glen Johnson,Philipp Wollscheid,Ryan Shawcross,Erik Pieters,Glenn Whelan,Geoff Cameron,Xherdan Shaqiri,Ibrahim Afellay,Marko Arnautovic,Bojan",5.0,7.0,42.86,7,29,6.26,3.0,5.0,5,49.99,12,2.0,7.0,70.0,4.0,11,6.0,5.0,2.0,46.15,"Boaz Myhill,Craig Dawson,Gareth McAuley,Jonny Evans,Chris Brunt,Stéphane Sessegnon,Claudio Yacob,Darren Fletcher,Craig Gardner,James Morrison,Rickie Lambert",58.15,6.0,3,29,1.0,10.0,65.38,7.0,4411,6,7.0,Lee Mason,4.0,49.77,11,0,Mark Hughes,11,7.0,0,68.75,2,11,7.0,69.44,Stoke,6,1.0,7.0,1.0,4231,0.0,6.0,8,17,62.42,2,6.0,West Brom,Tony Pulis,15,5.0,8.0,6.19,0.0,23,4.0,1,5,1.0,50.01,The Hawthorns,14,9,63.69,2016-01-02,20,6.49,14.0,72.5,50.23,10.0,EPL
1426,1427,1427,19,5,14.0,70.45,6.3,63.89,11,"Brad Guzan,Alan Hutton,Micah Richards,Joleon Lescott,Aly Cissokho,Jordan Veretout,Leandro Bacuna,Idrissa Gueye,Carles Gil,Rudy Gestede,Jack Grealish",0.0,4.0,50.0,8,41,6.2,3.0,0.0,7,56.27,12,2.0,13.0,66.67,3.0,15,3.0,2.0,1.0,64.29,"Vito Mannone,Billy Jones,John O'Shea,Wes Brown,Patrick van Aanholt,Yann M'Vila,Lee Cattermole,Duncan Watmore,Adam Johnson,Fabio Borini,Jermain Defoe",71.98,8.0,1,41,0.0,7.0,53.33,3.0,4231,7,8.0,Craig Pawson,1.0,46.08,15,0,Rémi Garde,14,13.0,1,72.73,3,3,5.0,76.19,Aston Villa,11,2.0,5.0,1.0,433,0.0,8.0,6,13,65.12,4,3.0,Sunderland,Sam Allardyce,13,5.0,2.0,6.14,1.0,34,1.0,1,4,2.0,43.73,Stadium of Light,20,14,62.83,2016-01-02,19,6.46,8.0,61.11,53.92,8.0,EPL
1427,1428,1428,21,5,18.0,68.36,6.84,50.0,8,"Hugo Lloris,Kyle Walker,Jan Vertonghen,Toby Alderweireld,Danny Rose,Mousa Dembélé,Eric Dier,Erik Lamela,Dele Alli,Christian Eriksen,Harry Kane",3.0,11.0,52.08,12,22,6.13,6.0,4.0,6,50.29,9,2.0,9.0,67.95,5.0,13,4.0,2.0,4.0,50.79,"Shay Given,Geoff Cameron,Philipp Wollscheid,Ryan Shawcross,Marc Muniesa,Giannelli Imbula,Glenn Whelan,Xherdan Shaqiri,Ibrahim Afellay,Marko Arnautovic,Bojan",69.1,6.0,6,22,2.0,16.0,72.22,7.0,4231,5,13.0,Neil Swarbrick,8.0,46.95,13,1,Mauricio Pochettino,15,9.0,0,71.43,0,20,17.0,64.44,Tottenham,10,1.0,17.0,1.0,4231,0.0,6.0,8,12,71.11,6,3.0,Stoke,Mark Hughes,12,2.0,14.0,6.44,0.0,34,8.0,4,4,0.0,49.71,Britannia Stadium,16,12,70.52,2016-04-18,41,6.24,31.0,75.86,53.05,23.0,EPL
1428,1429,1429,10,9,15.0,66.38,6.33,60.0,2,"Lukasz Fabianski,Angel Rangel,Federico Fernández,Ashley Williams,Neil Taylor,Jack Cork,Leon Britton,Ki Sung-yueng,Wayne Routledge,André Ayew,Gylfi Sigurdsson",1.0,3.0,64.29,14,21,6.21,4.0,2.0,6,43.12,14,1.0,6.0,63.64,4.0,8,8.0,0.0,1.0,68.63,"David de Gea,Ashley Young,Phil Jones,Chris Smalling,Daley Blind,Morgan Schneiderlin,Bastian Schweinsteiger,Juan Mata,Ander Herrera,Anthony Martial,Wayne Rooney",66.79,1.0,5,21,5.0,7.0,90.0,2.0,4231,10,8.0,Jonathan Moss,6.0,53.34,8,0,Alan Curtis,16,6.0,0,50.0,2,14,15.0,53.62,Swansea,8,1.0,15.0,3.0,433,1.0,1.0,5,19,74.82,7,2.0,Man Utd,Louis van Gaal,10,6.0,9.0,6.18,1.0,25,6.0,1,5,1.0,56.88,Old Trafford,10,16,76.97,2016-01-02,31,6.55,23.0,75.0,46.66,9.0,EPL
1429,1430,1430,15,9,12.0,72.26,6.23,50.0,9,"Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Mamadou Sakho,Alberto Moreno,Lucas Leiva,Emre Can,Jordon Ibe,Roberto Firmino,Philippe Coutinho,Christian Benteke",6.0,9.0,14.29,11,39,6.5,2.0,12.0,14,58.05,13,1.0,10.0,90.0,3.0,22,3.0,3.0,2.0,17.86,"Adrián,James Tomkins,Angelo Ogbonna,James Collins,Aaron Cresswell,Michail Antonio,Cheikhou Kouyaté,Mark Noble,Manuel Lanzini,Enner Valencia,Andy Carroll",68.58,4.0,3,39,2.0,20.0,77.27,9.0,442,7,6.0,Robert Madley,1.0,37.38,22,0,Jürgen Klopp,13,10.0,1,42.86,2,10,3.0,86.84,Liverpool,6,3.0,3.0,3.0,4231,1.0,4.0,3,18,56.57,3,9.0,West Ham,Slaven Bilic,8,10.0,7.0,6.04,1.0,32,1.0,0,7,1.0,41.95,Boleyn Ground,20,27,55.91,2016-01-02,21,6.87,15.0,69.23,62.62,23.0,EPL
1430,1431,1431,3,4,6.0,64.54,6.28,40.0,0,"Maarten Stekelenburg,Cuco Martina,Virgil van Dijk,Jose Fonte,Ryan Bertrand,Victor Wanyama,Jordy Clasie,James Ward-Prowse,Steven Davis,Dusan Tadic,Shane Long",1.0,9.0,62.5,9,48,6.24,4.0,1.0,7,60.7,6,4.0,2.0,54.55,4.0,28,2.0,6.0,1.0,53.33,"Declan Rudd,Russell Martin,Sebastien Bassong,Ryan Bennett,Robbie Brady,Nathan Redmond,Alexander Tettey,Gary O'Neil,Wes Hoolahan,Jonny Howson,Dieumerci Mbokani",68.52,0.0,5,48,0.0,9.0,100.0,8.0,4411,6,3.0,Mark Clattenburg,5.0,42.93,28,0,Ronald Koeman,15,2.0,0,0.0,1,13,8.0,63.64,Southampton,12,2.0,8.0,0.0,4231,0.0,0.0,3,10,53.61,5,9.0,Norwich,Alex Neil,7,1.0,8.0,6.13,2.0,11,5.0,0,1,2.0,39.3,Carrow Road,5,11,53.96,2016-01-02,27,6.46,15.0,81.82,57.07,10.0,EPL
1431,1432,1432,10,5,10.0,62.38,6.47,72.22,7,"Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Mamadou Sakho,Alberto Moreno,Emre Can,Jordan Henderson,Adam Lallana,Roberto Firmino,Philippe Coutinho,Christian Benteke",3.0,9.0,60.0,8,46,6.21,6.0,4.0,5,63.04,6,3.0,8.0,66.67,6.0,21,2.0,4.0,2.0,68.18,"Vito Mannone,Billy Jones,Sebastián Coates,Wes Brown,Patrick van Aanholt,Yann M'Vila,Jack Rodwell,Lee Cattermole,Adam Johnson,Jermain Defoe,Fabio Borini",70.17,4.0,4,46,1.0,14.0,66.67,7.0,433,8,3.0,Kevin Friend,3.0,44.96,21,0,Jürgen Klopp,12,8.0,0,50.0,0,9,9.0,64.91,Liverpool,12,0.0,9.0,1.0,4231,0.0,4.0,7,8,57.64,3,4.0,Sunderland,Sam Allardyce,16,3.0,5.0,6.18,1.0,21,3.0,1,4,1.0,36.96,Stadium of Light,11,15,54.62,2015-12-30,25,6.34,13.0,63.54,55.04,17.0,EPL
1432,1433,1433,7,5,11.0,64.49,6.47,75.0,3,"Joe Hart,Bacary Sagna,Nicolás Otamendi,Eliaquim Mangala,Aleksandar Kolarov,Fernandinho,Yaya Touré,Kevin De Bruyne,David Silva,Raheem Sterling,Sergio Agüero",1.0,10.0,50.0,11,35,6.18,5.0,7.0,10,60.96,9,4.0,8.0,66.67,1.0,18,0.0,5.0,1.0,46.43,"Kasper Schmeichel,Danny Simpson,Robert Huth,Wes Morgan,Christian Fuchs,Riyad Mahrez,N'Golo Kanté,Gökhan Inler,Daniel Drinkwater,Marc Albrighton,Jamie Vardy",71.8,2.0,3,35,0.0,15.0,60.0,8.0,451,13,4.0,Craig Pawson,3.0,39.43,18,0,Manuel Pellegrini,22,8.0,0,66.67,0,9,9.0,70.45,Man City,8,1.0,9.0,1.0,4231,0.0,2.0,4,11,49.84,6,13.0,Leicester,Claudio Ranieri,8,4.0,6.0,6.25,0.0,22,3.0,0,3,2.0,39.04,King Power Stadium,11,20,46.94,2015-12-29,27,6.46,19.0,61.11,60.57,21.0,EPL
1433,1434,1434,15,6,9.0,73.81,6.25,52.63,9,"Artur Boruc,Adam Smith,Simon Francis,Steve Cook,Charlie Daniels,Andrew Surman,Matt Ritchie,Harry Arter,Dan Gosling,Marc Pugh,Joshua King",1.0,2.0,66.67,7,20,6.28,3.0,4.0,5,38.62,12,1.0,11.0,69.23,9.0,8,2.0,1.0,7.0,55.56,"Petr Cech,Héctor Bellerín,Gabriel Paulista,Per Mertesacker,Kieran Gibbs,Calum Chambers,Aaron Ramsey,Alex Oxlade-Chamberlain,Mesut Özil,Theo Walcott,Olivier Giroud",67.79,5.0,7,20,1.0,8.0,66.67,1.0,4231,7,6.0,Roger East,4.0,54.08,8,0,Eddie Howe,13,11.0,1,57.14,2,14,11.0,72.22,Bournemouth,12,1.0,11.0,3.0,4141,0.0,5.0,4,13,76.52,4,3.0,Arsenal,Arsène Wenger,8,6.0,7.0,6.16,0.0,30,4.0,0,6,1.0,61.38,Emirates Stadium,21,20,80.6,2015-12-28,30,6.66,18.0,63.46,45.92,10.0,EPL
1434,1435,1435,11,8,16.0,58.91,6.5,64.29,8,"Thibaut Courtois,Branislav Ivanovic,Kurt Zouma,John Terry,César Azpilicueta,John Obi Mikel,Nemanja Matic,Willian,Oscar,Pedro,Eden Hazard",0.0,3.0,21.43,16,16,6.21,3.0,0.0,6,36.47,10,1.0,10.0,86.36,5.0,6,5.0,2.0,3.0,25.0,"David de Gea,Ashley Young,Daley Blind,Chris Smalling,Matteo Darmian,Morgan Schneiderlin,Bastian Schweinsteiger,Juan Mata,Ander Herrera,Anthony Martial,Wayne Rooney",57.86,6.0,4,16,3.0,7.0,45.45,3.0,4231,8,3.0,Martin Atkinson,2.0,61.66,6,0,Guus Hiddink,14,10.0,0,75.0,0,12,5.0,85.19,Chelsea,13,0.0,5.0,1.0,4231,0.0,6.0,2,12,83.28,7,3.0,Man Utd,Louis van Gaal,6,2.0,8.0,6.25,1.0,31,2.0,0,7,2.0,63.53,Old Trafford,15,15,84.17,2015-12-28,31,6.39,18.0,68.97,38.34,8.0,EPL
1435,1436,1436,21,3,14.0,62.71,6.48,53.12,11,"Maarten Stekelenburg,Cuco Martina,Virgil van Dijk,Jose Fonte,Ryan Bertrand,Victor Wanyama,Oriol Romeu,Dusan Tadic,Sadio Mané,Steven Davis,Shane Long",2.0,10.0,30.0,6,40,6.08,3.0,3.0,6,53.65,9,2.0,10.0,82.14,4.0,26,1.0,3.0,1.0,29.41,"Adrián,James Tomkins,Angelo Ogbonna,James Collins,Carl Jenkinson,Alexandre Song,Cheikhou Kouyaté,Mark Noble,Michail Antonio,Enner Valencia,Mauro Zárate",65.08,8.0,6,40,1.0,9.0,62.5,7.0,433,9,10.0,Michael Oliver,4.0,46.64,26,1,Ronald Koeman,20,10.0,0,75.0,2,17,6.0,80.43,Southampton,9,2.0,6.0,0.0,4231,0.0,8.0,3,13,59.85,3,7.0,West Ham,Slaven Bilic,12,5.0,11.0,6.33,1.0,33,4.0,1,3,1.0,46.35,Boleyn Ground,19,18,56.51,2015-12-28,27,6.34,18.0,72.67,53.36,14.0,EPL
1436,1437,1437,14,4,9.0,70.61,6.3,47.5,11,"Brad Guzan,Alan Hutton,Ciaran Clark,Micah Richards,Leandro Bacuna,Idrissa Gueye,Ashley Westwood,Scott Sinclair,Jordan Veretout,Kieran Richardson,Jordan Ayew",0.0,4.0,64.29,10,51,6.34,3.0,1.0,9,49.66,5,2.0,14.0,60.0,3.0,22,1.0,3.0,1.0,57.69,"Declan Rudd,Russell Martin,Sebastien Bassong,Ryan Bennett,Robbie Brady,Jonny Howson,Alexander Tettey,Graham Dorrans,Nathan Redmond,Wes Hoolahan,Dieumerci Mbokani",71.24,6.0,4,51,1.0,5.0,58.33,4.0,4411,5,3.0,Graham Scott,5.0,48.16,22,0,Rémi Garde,13,14.0,1,55.0,2,12,9.0,72.46,Aston Villa,13,0.0,9.0,1.0,4231,0.0,6.0,10,9,57.81,5,7.0,Norwich,Alex Neil,21,4.0,8.0,6.15,1.0,34,5.0,0,2,2.0,50.34,Carrow Road,25,15,56.24,2015-12-28,29,6.59,16.0,65.38,51.84,6.0,EPL
1437,1438,1438,8,3,8.0,56.4,6.32,42.86,3,"Lukasz Fabianski,Kyle Naughton,Jordi Amat,Ashley Williams,Neil Taylor,Jack Cork,Jonjo Shelvey,Matt Grimes,Marvin Emnes,Bafétimbi Gomis,Modou Barrow",0.0,0.0,57.14,11,32,6.15,3.0,2.0,8,41.15,7,0.0,3.0,55.56,7.0,17,2.0,1.0,2.0,70.0,"Wayne Hennessey,Joel Ward,Brede Hangeland,Scott Dann,Pape Souaré,Mile Jedinak,James McArthur,Wilfried Zaha,Yohan Cabaye,Jason Puncheon,Marouane Chamakh",56.02,1.0,4,32,0.0,2.0,92.86,0.0,4231,10,5.0,Neil Swarbrick,5.0,54.57,17,0,Alan Curtis,17,3.0,0,33.33,0,13,8.0,53.57,Swansea,7,1.0,8.0,0.0,433,0.0,1.0,10,10,69.34,4,4.0,Crystal Palace,Alan Pardew,16,2.0,9.0,6.17,2.0,15,5.0,0,3,4.0,58.85,Selhurst Park,7,20,68.85,2015-12-28,19,6.32,12.0,82.14,45.43,5.0,EPL
1438,1439,1439,13,3,15.0,60.19,6.52,65.0,7,"Joe Hart,Pablo Zabaleta,Vincent Kompany,Eliaquim Mangala,Aleksandar Kolarov,Fernando,Yaya Touré,Jesús Navas,Kevin De Bruyne,Fabian Delph,Sergio Agüero",0.0,2.0,72.92,13,36,6.17,5.0,1.0,9,52.65,2,1.0,7.0,65.69,5.0,18,0.0,0.0,2.0,54.17,"Karl Darlow,Vurnon Anita,Chancel Mbemba,Jamaal Lascelles,Paul Dummett,Jack Colback,Cheick Tioté,Andros Townsend,Moussa Sissoko,Ayoze Pérez,Papiss Demba Cissé",61.06,5.0,9,36,0.0,5.0,63.64,1.0,4231,7,6.0,Kevin Friend,8.0,46.25,18,1,Manuel Pellegrini,17,7.0,1,75.0,1,21,14.0,69.7,Man City,16,3.0,14.0,2.0,4231,3.0,5.0,4,5,61.04,2,3.0,Newcastle,Rafael Benítez,8,3.0,12.0,6.32,1.0,26,8.0,1,2,2.0,47.35,St. James' Park,11,20,65.94,2016-04-19,41,6.38,25.0,73.91,53.75,9.0,EPL
1439,1440,1440,14,7,8.0,76.71,6.53,36.25,9,"Jack Butland,Glen Johnson,Philipp Wollscheid,Ryan Shawcross,Erik Pieters,Glenn Whelan,Geoff Cameron,Xherdan Shaqiri,Ibrahim Afellay,Marko Arnautovic,Bojan",2.0,5.0,73.33,10,13,6.23,5.0,2.0,7,47.63,13,2.0,12.0,43.06,6.0,6,6.0,1.0,3.0,69.23,"Tim Howard,Seamus Coleman,John Stones,Ramiro Funes Mori,Brendan Galloway,James McCarthy,Gareth Barry,Ross Barkley,Gerard Deulofeu,Romelu Lukaku,Arouna Koné",77.78,6.0,5,13,3.0,5.0,72.73,4.0,433,5,5.0,Mark Clattenburg,13.0,53.38,6,2,Mark Hughes,15,12.0,1,50.0,3,23,20.0,50.76,Stoke,12,5.0,20.0,1.0,4231,2.0,6.0,5,15,77.52,5,2.0,Everton,Roberto Martinez,12,3.0,18.0,6.28,1.0,31,13.0,4,7,2.0,52.37,Goodison Park,23,16,79.52,2015-12-28,41,6.51,29.0,75.83,46.62,8.0,EPL
1440,1441,1441,9,6,6.0,62.7,6.45,54.76,7,"Hugo Lloris,Jan Vertonghen,Toby Alderweireld,Eric Dier,Kieran Trippier,Mousa Dembélé,Tom Carroll,Danny Rose,Erik Lamela,Dele Alli,Harry Kane",0.0,5.0,75.0,11,37,6.07,3.0,0.0,24,54.14,6,1.0,10.0,58.33,5.0,15,4.0,3.0,1.0,50.0,"Heurelho Gomes,Ikechi Anya,Miguel Britos,Craig Cathcart,Nathan Aké,Almen Abdi,Etienne Capoue,Ben Watson,Jurado,Odion Ighalo,Troy Deeney",57.12,5.0,4,37,1.0,7.0,33.33,3.0,442,13,2.0,Anthony Taylor,3.0,40.14,15,1,Mauricio Pochettino,25,10.0,1,80.0,1,8,5.0,71.43,Tottenham,7,1.0,5.0,1.0,3421,0.0,5.0,6,9,46.2,5,3.0,Watford,Enrique Sánchez Flores,13,1.0,4.0,6.31,1.0,25,3.0,2,5,2.0,45.86,Vicarage Road,19,40,58.4,2015-12-28,17,6.28,10.0,57.41,59.86,10.0,EPL
1441,1442,1442,17,12,13.0,68.53,6.46,40.91,8,"Karl Darlow,Daryl Janmaat,Fabricio Coloccini,Chancel Mbemba,Paul Dummett,Moussa Sissoko,Vurnon Anita,Jack Colback,Georginio Wijnaldum,Aleksandar Mitrovic,Ayoze Pérez",1.0,3.0,60.0,7,28,6.33,2.0,2.0,6,43.09,16,1.0,5.0,50.0,18.0,17,12.0,2.0,9.0,57.14,"Boaz Myhill,Craig Dawson,Jonas Olsson,Gareth McAuley,Jonny Evans,Stéphane Sessegnon,Claudio Yacob,Darren Fletcher,Chris Brunt,James Morrison,Victor Anichebe",69.65,3.0,1,28,6.0,6.0,81.25,3.0,4411,9,9.0,Mike Jones,4.0,54.6,17,0,Steve McClaren,17,5.0,0,37.5,1,8,10.0,61.9,Newcastle,7,1.0,10.0,2.0,442,1.0,3.0,5,22,68.35,5,6.0,West Brom,Tony Pulis,13,5.0,7.0,6.28,0.0,25,4.0,0,9,2.0,56.91,The Hawthorns,12,16,71.54,2015-12-28,25,6.59,18.0,81.82,45.4,7.0,EPL
1442,1443,1443,11,11,12.0,67.46,6.04,66.67,4,"Vito Mannone,Billy Jones,John O'Shea,Sebastián Coates,Patrick van Aanholt,Yann M'Vila,Jordi Gómez,Adam Johnson,Danny Graham,Steven Fletcher,Fabio Borini",0.0,6.0,72.22,10,27,6.69,3.0,0.0,4,43.66,14,1.0,7.0,57.14,5.0,14,4.0,0.0,1.0,73.68,"Joe Hart,Bacary Sagna,Nicolás Otamendi,Eliaquim Mangala,Aleksandar Kolarov,Fernandinho,Yaya Touré,Kevin De Bruyne,David Silva,Raheem Sterling,Wilfried Bony",70.69,3.0,8,27,3.0,8.0,72.22,5.0,4231,6,7.0,Anthony Taylor,8.0,62.66,14,0,Sam Allardyce,15,7.0,3,75.0,4,19,16.0,54.17,Sunderland,14,1.0,16.0,5.0,433,0.0,3.0,6,19,79.73,6,1.0,Man City,Manuel Pellegrini,11,9.0,11.0,5.88,1.0,22,8.0,1,10,3.0,56.34,Etihad Stadium,10,11,76.5,2015-12-26,36,6.98,22.0,69.44,37.34,11.0,EPL
1443,1444,1444,18,6,20.0,74.21,6.12,83.33,5,"Petr Cech,Héctor Bellerín,Laurent Koscielny,Per Mertesacker,Nacho Monreal,Mathieu Flamini,Aaron Ramsey,Joel Campbell,Mesut Özil,Theo Walcott,Olivier Giroud",0.0,5.0,78.57,10,25,6.32,5.0,0.0,8,61.36,9,2.0,9.0,44.44,3.0,15,4.0,4.0,0.0,70.0,"Maarten Stekelenburg,Cuco Martina,Virgil van Dijk,Jose Fonte,Ryan Bertrand,Victor Wanyama,Jordy Clasie,James Ward-Prowse,Sadio Mané,Steven Davis,Shane Long",72.52,4.0,3,25,1.0,7.0,76.79,4.0,4231,8,13.0,Jonathan Moss,7.0,39.29,15,0,Arsène Wenger,16,9.0,1,87.5,4,13,9.0,53.57,Arsenal,6,1.0,9.0,1.0,4231,0.0,4.0,2,14,62.96,5,4.0,Southampton,Ronald Koeman,9,5.0,10.0,6.08,2.0,31,7.0,0,3,6.0,38.64,St. Mary's Stadium,11,15,61.31,2015-12-26,20,6.63,14.0,73.96,60.71,8.0,EPL
1444,1445,1445,9,1,5.0,79.53,6.51,71.88,8,"Artur Boruc,Adam Smith,Simon Francis,Steve Cook,Charlie Daniels,Andrew Surman,Matt Ritchie,Harry Arter,Dan Gosling,Junior Stanislas,Glenn Murray",3.0,7.0,50.0,12,24,6.12,6.0,5.0,13,67.52,6,2.0,14.0,75.0,4.0,9,3.0,2.0,0.0,62.5,"Boaz Myhill,Craig Dawson,Jonas Olsson,Gareth McAuley,Chris Brunt,Craig Gardner,Darren Fletcher,Jonny Evans,James McClean,James Morrison,Salomón Rondón",78.66,6.0,4,24,0.0,14.0,37.5,7.0,4141,5,1.0,Mike Dean,2.0,39.08,9,0,Eddie Howe,11,14.0,0,71.43,1,8,5.0,71.88,Bournemouth,9,3.0,5.0,0.0,4141,1.0,6.0,3,7,60.56,5,8.0,West Brom,Tony Pulis,9,2.0,4.0,6.21,0.0,24,2.0,2,0,0.0,32.48,The Hawthorns,19,18,51.56,2015-12-19,17,6.21,8.0,44.17,60.92,16.0,EPL
